Tile No,Receiver 1,Receiver 2,Receiver 3,Human Status
3,-38,-42,-32,0
3,-37,-42,-32,0
3,-37,-42,-32,0
3,-37,-42,-35,0
3,-38,-42,-32,0
3,-37,-42,-32,0
3,-37,-42,-34,0
3,-38,-42,-34,0
3,-37,-42,-32,0
3,-37,-42,-32,0
3,-38,-42,-32,0
3,-38,-42,-32,0
3,-37,-43,-32,0
3,-38,-42,-32,0
3,-37,-42,-35,0
3,-37,-42,-32,0
3,-37,-42,-32,0
3,-38,-42,-32,0
3,-37,-42,-34,0
3,-37,-42,-32,0
3,-37,-42,-34,0
3,-37,-42,-32,0
3,-37,-42,-35,0
3,-37,-42,-33,0
3,-37,-42,-32,0
4,-37,-42,-34,0
4,-36,-42,-34,0
4,-37,-43,-32,0
4,-38,-42,-34,0
4,-37,-42,-32,0
4,-37,-42,-32,0
4,-37,-42,-31,0
4,-37,-42,-32,0
4,-37,-42,-32,0
4,-37,-42,-32,0
4,-37,-42,-34,0
4,-37,-42,-32,0
4,-37,-42,-34,0
4,-37,-42,-32,0
4,-37,-42,-32,0
4,-37,-42,-32,0
4,-37,-42,-34,0
4,-37,-42,-32,0
4,-37,-42,-32,0
4,-37,-43,-31,0
4,-37,-42,-31,0
4,-37,-42,-32,0
4,-37,-42,-32,0
4,-36,-42,-32,0
4,-37,-42,-32,0
4,-38,-42,-32,0
4,-37,-42,-32,0
4,-37,-43,-32,0
4,-37,-42,-31,0
4,-37,-43,-32,0
4,-38,-42,-32,0
4,-37,-42,-34,0
4,-37,-42,-32,0
4,-37,-42,-34,0
4,-37,-42,-34,0
4,-37,-42,-32,0
4,-37,-42,-32,0
4,-37,-42,-34,0
4,-37,-42,-34,0
4,-38,-41,-32,0
4,-37,-42,-32,0
4,-37,-42,-32,0
4,-37,-42,-32,0
4,-37,-42,-32,0
4,-37,-42,-34,0
4,-37,-42,-32,0
4,-37,-42,-32,0
4,-37,-42,-32,0
4,-37,-42,-32,0
4,-37,-42,-34,0
4,-37,-42,-32,0
4,-36,-42,-34,0
4,-37,-42,-32,0
4,-37,-42,-34,0
4,-37,-42,-32,0
4,-37,-42,-32,0
4,-37,-41,-32,0
4,-37,-42,-32,0
4,-37,-42,-35,0
4,-37,-42,-32,0
4,-37,-42,-34,0
4,-37,-41,-32,0
4,-37,-42,-33,0
4,-37,-42,-32,0
4,-37,-42,-35,0
4,-37,-42,-34,0
4,-37,-41,-32,0
4,-38,-43,-32,0
4,-37,-42,-32,0
4,-37,-42,-32,0
4,-37,-42,-32,0
5,-36,-42,-34,0
5,-37,-42,-34,0
5,-37,-42,-32,0
5,-37,-42,-34,0
5,-38,-42,-32,0
5,-37,-42,-32,0
5,-37,-42,-34,0
5,-37,-42,-32,0
5,-37,-42,-34,0
5,-38,-42,-32,0
5,-37,-41,-32,0
5,-37,-41,-32,0
5,-37,-41,-34,0
5,-37,-42,-34,0
5,-37,-41,-32,0
5,-37,-42,-34,0
5,-37,-42,-34,0
5,-37,-42,-32,0
5,-37,-42,-32,0
5,-37,-42,-32,0
5,-38,-42,-32,0
5,-37,-41,-31,0
5,-37,-42,-35,0
5,-37,-41,-32,0
5,-37,-42,-34,0
5,-37,-42,-34,0
5,-37,-42,-32,0
5,-37,-42,-32,0
5,-37,-42,-32,0
5,-37,-42,-34,0
5,-38,-42,-32,0
5,-38,-42,-34,0
5,-37,-42,-34,0
5,-37,-42,-32,0
5,-37,-42,-34,0
5,-38,-42,-32,0
5,-37,-42,-35,0
5,-37,-42,-34,0
5,-37,-41,-34,0
5,-38,-41,-35,0
5,-37,-42,-34,0
5,-37,-42,-32,0
5,-37,-42,-34,0
5,-38,-42,-34,0
5,-38,-42,-32,0
5,-38,-42,-32,0
5,-37,-42,-31,0
5,-37,-42,-34,0
5,-37,-40,-32,0
5,-37,-41,-31,0
5,-38,-41,-32,0
5,-38,-42,-34,0
5,-38,-42,-31,0
5,-37,-43,-32,0
5,-38,-41,-31,0
5,-36,-42,-34,0
5,-38,-42,-32,0
5,-38,-42,-31,0
5,-38,-40,-32,0
5,-37,-42,-34,0
5,-37,-43,-34,0
5,-38,-43,-32,0
5,-38,-42,-34,0
5,-38,-42,-34,0
5,-37,-42,-34,0
6,-37,-42,-31,0
6,-37,-42,-34,0
6,-37,-42,-32,0
6,-38,-41,-34,0
6,-37,-42,-31,0
6,-38,-42,-32,0
6,-37,-41,-32,0
6,-37,-42,-35,0
6,-37,-42,-31,0
6,-37,-42,-32,0
6,-37,-42,-31,0
6,-37,-41,-34,0
6,-38,-41,-34,0
6,-37,-42,-34,0
6,-37,-42,-32,0
6,-37,-42,-32,0
6,-38,-41,-34,0
6,-37,-41,-34,0
6,-37,-41,-34,0
6,-37,-41,-34,0
6,-37,-42,-34,0
6,-37,-41,-34,0
6,-37,-42,-34,0
6,-37,-42,-34,0
6,-37,-42,-34,0
6,-38,-42,-31,0
6,-37,-41,-32,0
6,-38,-42,-31,0
6,-38,-42,-31,0
6,-38,-41,-34,0
6,-37,-42,-34,0
6,-37,-42,-31,0
6,-37,-42,-32,0
6,-37,-41,-34,0
6,-37,-41,-32,0
6,-38,-42,-31,0
6,-37,-42,-32,0
6,-37,-42,-34,0
6,-37,-42,-31,0
6,-37,-42,-31,0
6,-37,-42,-32,0
6,-37,-42,-34,0
6,-37,-42,-32,0
6,-37,-42,-32,0
6,-37,-42,-31,0
6,-37,-42,-32,0
6,-37,-42,-34,0
6,-38,-42,-32,0
6,-37,-42,-31,0
6,-37,-42,-34,0
6,-37,-42,-31,0
6,-38,-43,-31,0
6,-37,-42,-31,0
6,-37,-42,-33,0
6,-37,-43,-34,0
6,-37,-43,-32,0
6,-38,-43,-31,0
6,-37,-42,-32,0
6,-38,-43,-31,0
6,-38,-44,-32,0
6,-38,-44,-31,0
6,-38,-45,-31,0
6,-37,-43,-32,0
6,-37,-42,-34,0
6,-38,-43,-31,0
6,-37,-43,-34,0
6,-38,-43,-34,0
6,-37,-43,-34,0
6,-37,-44,-32,0
6,-37,-44,-34,0
6,-37,-44,-31,0
7,-37,-44,-34,0
7,-37,-43,-31,0
7,-38,-44,-35,0
7,-38,-44,-32,0
7,-38,-44,-32,0
7,-37,-43,-31,0
7,-38,-43,-34,0
7,-38,-44,-32,0
7,-37,-43,-34,0
7,-38,-44,-34,0
7,-37,-44,-32,0
7,-38,-44,-34,0
7,-38,-43,-34,0
7,-37,-43,-31,0
7,-38,-43,-34,0
7,-38,-43,-34,0
7,-38,-43,-34,0
7,-38,-44,-31,0
7,-37,-44,-32,0
7,-37,-43,-32,0
7,-37,-44,-32,0
7,-38,-44,-31,0
7,-37,-43,-34,0
7,-37,-44,-32,0
7,-38,-44,-34,0
7,-37,-44,-31,0
7,-37,-43,-31,0
7,-38,-44,-32,0
7,-37,-44,-31,0
7,-37,-44,-34,0
7,-37,-44,-34,0
7,-37,-44,-32,0
7,-37,-44,-34,0
7,-37,-44,-32,0
7,-38,-43,-32,0
7,-38,-43,-32,0
7,-37,-43,-32,0
7,-37,-43,-32,0
7,-38,-43,-34,0
7,-38,-44,-34,0
7,-37,-44,-34,0
7,-37,-44,-32,0
7,-38,-44,-34,0
7,-38,-44,-34,0
7,-38,-43,-32,0
7,-38,-44,-32,0
7,-37,-44,-31,0
7,-38,-44,-31,0
7,-38,-44,-31,0
7,-37,-44,-31,0
7,-37,-44,-31,0
7,-38,-44,-32,0
7,-38,-44,-31,0
7,-38,-44,-34,0
7,-37,-44,-33,0
7,-37,-44,-34,0
7,-37,-44,-32,0
7,-37,-44,-32,0
7,-37,-44,-34,0
7,-37,-44,-34,0
7,-38,-44,-32,0
7,-37,-44,-34,0
7,-38,-44,-32,0
7,-37,-44,-34,0
7,-38,-44,-32,0
7,-37,-44,-32,0
7,-38,-43,-31,0
7,-37,-44,-32,0
7,-38,-43,-31,0
7,-37,-43,-34,0
7,-39,-44,-34,0
7,-37,-44,-32,0
8,-37,-42,-32,0
8,-37,-43,-32,0
8,-37,-42,-32,0
8,-37,-42,-32,0
8,-37,-43,-34,0
8,-37,-42,-32,0
8,-37,-42,-34,0
8,-37,-42,-32,0
8,-37,-42,-34,0
8,-37,-42,-31,0
8,-37,-42,-31,0
8,-37,-42,-32,0
8,-37,-42,-31,0
8,-38,-42,-31,0
8,-37,-42,-32,0
8,-37,-42,-31,0
8,-37,-43,-32,0
8,-37,-42,-32,0
8,-37,-42,-31,0
8,-37,-42,-34,0
8,-38,-42,-31,0
8,-37,-42,-34,0
8,-37,-42,-32,0
8,-37,-42,-34,0
8,-37,-42,-31,0
8,-37,-42,-32,0
8,-37,-42,-32,0
8,-37,-42,-34,0
8,-37,-42,-31,0
8,-37,-42,-31,0
8,-37,-43,-34,0
8,-37,-43,-34,0
8,-37,-43,-31,0
8,-37,-43,-31,0
8,-37,-43,-34,0
8,-37,-43,-32,0
8,-37,-43,-34,0
8,-37,-43,-32,0
8,-37,-43,-34,0
8,-37,-43,-31,0
8,-37,-43,-32,0
8,-38,-43,-31,0
8,-37,-42,-31,0
8,-37,-43,-33,0
8,-37,-43,-31,0
8,-38,-42,-31,0
8,-37,-42,-32,0
8,-37,-42,-34,0
8,-38,-42,-34,0
8,-37,-43,-31,0
8,-37,-42,-31,0
8,-37,-42,-34,0
8,-37,-42,-34,0
8,-37,-42,-31,0
8,-37,-43,-34,0
8,-37,-43,-32,0
8,-37,-43,-31,0
8,-37,-42,-32,0
8,-37,-43,-32,0
8,-37,-42,-34,0
8,-37,-42,-34,0
8,-37,-43,-34,0
8,-37,-43,-31,0
8,-37,-43,-34,0
8,-37,-43,-31,0
8,-37,-42,-34,0
8,-37,-43,-34,0
8,-38,-43,-34,0
8,-37,-42,-31,0
8,-37,-43,-34,0
8,-38,-42,-31,0
9,-37,-42,-31,0
9,-37,-43,-34,0
9,-37,-42,-32,0
9,-37,-42,-34,0
9,-37,-42,-32,0
9,-38,-42,-32,0
9,-37,-41,-34,0
9,-37,-42,-31,0
9,-38,-42,-31,0
9,-37,-42,-32,0
9,-38,-42,-31,0
9,-38,-42,-34,0
9,-38,-42,-31,0
9,-38,-42,-34,0
9,-37,-41,-31,0
9,-37,-42,-31,0
9,-37,-42,-34,0
9,-37,-42,-31,0
9,-38,-42,-31,0
9,-37,-42,-32,0
9,-37,-42,-34,0
9,-38,-45,-34,0
9,-37,-42,-31,0
9,-37,-42,-31,0
9,-37,-42,-34,0
9,-37,-42,-34,0
9,-38,-42,-31,0
9,-37,-42,-32,0
9,-37,-42,-32,0
9,-37,-42,-34,0
9,-37,-42,-34,0
9,-38,-42,-32,0
9,-37,-42,-31,0
9,-37,-42,-31,0
9,-38,-42,-34,0
9,-37,-42,-31,0
9,-37,-42,-32,0
9,-37,-42,-31,0
9,-38,-42,-34,0
9,-37,-42,-32,0
9,-37,-42,-31,0
9,-37,-42,-31,0
9,-37,-42,-34,0
9,-37,-42,-31,0
9,-38,-43,-34,0
9,-37,-43,-32,0
9,-37,-43,-34,0
9,-37,-42,-34,0
9,-37,-42,-34,0
9,-37,-42,-31,0
9,-37,-42,-31,0
9,-37,-42,-34,0
9,-37,-42,-34,0
9,-37,-43,-32,0
9,-38,-43,-34,0
9,-37,-42,-32,0
9,-37,-43,-34,0
9,-38,-43,-32,0
9,-37,-42,-34,0
9,-37,-43,-34,0
9,-38,-43,-34,0
9,-37,-43,-31,0
9,-38,-43,-31,0
9,-38,-43,-34,0
9,-37,-43,-34,0
10,-37,-42,-31,0
10,-37,-43,-31,0
10,-38,-43,-31,0
10,-37,-42,-31,0
10,-38,-42,-31,0
10,-37,-43,-34,0
10,-37,-43,-32,0
10,-37,-42,-31,0
10,-37,-42,-31,0
10,-38,-43,-31,0
10,-37,-43,-33,0
10,-37,-42,-32,0
10,-37,-43,-31,0
10,-37,-42,-34,0
10,-37,-43,-31,0
10,-37,-43,-31,0
10,-37,-43,-34,0
10,-37,-42,-33,0
10,-37,-43,-34,0
10,-37,-42,-34,0
10,-36,-43,-31,0
10,-37,-43,-33,0
10,-37,-43,-31,0
10,-37,-43,-32,0
10,-37,-43,-31,0
10,-38,-43,-31,0
10,-38,-43,-32,0
1,-39,-41,-37,1
1,-49,-38,-35,1
1,-52,-39,-36,1
1,-53,-39,-35,1
1,-47,-39,-35,1
1,-46,-38,-36,1
1,-44,-39,-36,1
1,-44,-39,-36,1
1,-45,-39,-35,1
1,-45,-39,-36,1
1,-45,-39,-35,1
1,-45,-39,-35,1
1,-45,-38,-36,1
1,-44,-38,-36,1
1,-45,-37,-35,1
1,-45,-37,-35,1
1,-44,-37,-36,1
1,-45,-38,-36,1
1,-45,-37,-35,1
1,-45,-37,-36,1
1,-45,-38,-36,1
1,-46,-37,-35,1
1,-46,-38,-35,1
1,-45,-38,-35,1
1,-45,-37,-36,1
1,-44,-37,-35,1
1,-44,-37,-35,1
1,-43,-38,-35,1
1,-43,-38,-35,1
1,-43,-38,-36,1
1,-43,-37,-35,1
1,-43,-37,-35,1
1,-44,-37,-35,1
1,-43,-37,-35,1
1,-43,-38,-35,1
1,-43,-38,-35,1
1,-44,-38,-35,1
1,-44,-37,-35,1
1,-44,-38,-35,1
1,-45,-37,-35,1
1,-45,-37,-35,1
1,-44,-37,-35,1
1,-45,-38,-35,1
1,-44,-38,-35,1
1,-43,-38,-35,1
1,-43,-38,-35,1
1,-44,-39,-35,1
1,-44,-39,-35,1
1,-44,-38,-35,1
1,-44,-38,-35,1
1,-44,-39,-36,1
1,-43,-38,-35,1
1,-43,-39,-36,1
1,-43,-39,-35,1
1,-43,-38,-35,1
1,-44,-37,-35,1
1,-44,-38,-35,1
1,-44,-38,-35,1
1,-43,-39,-36,1
1,-44,-38,-35,1
1,-44,-38,-35,1
1,-44,-38,-36,1
1,-43,-38,-35,1
1,-44,-38,-35,1
1,-44,-38,-35,1
1,-44,-37,-35,1
1,-44,-37,-35,1
1,-45,-38,-35,1
1,-45,-38,-35,1
2,-41,-44,-35,1
2,-41,-45,-35,1
2,-39,-46,-35,1
2,-42,-45,-35,1
2,-41,-44,-35,1
2,-41,-44,-35,1
2,-42,-44,-35,1
2,-42,-45,-35,1
2,-41,-43,-34,1
2,-42,-43,-35,1
2,-41,-43,-35,1
2,-41,-43,-35,1
2,-41,-43,-35,1
2,-41,-43,-35,1
2,-41,-43,-35,1
2,-41,-43,-35,1
2,-41,-43,-35,1
2,-39,-43,-35,1
2,-41,-43,-35,1
2,-41,-44,-35,1
2,-41,-44,-35,1
2,-41,-43,-35,1
2,-41,-44,-35,1
2,-41,-44,-36,1
2,-41,-44,-35,1
2,-40,-42,-35,1
2,-40,-44,-35,1
2,-40,-43,-35,1
2,-40,-43,-35,1
2,-40,-43,-35,1
2,-40,-43,-35,1
2,-38,-43,-33,1
2,-41,-42,-34,1
2,-40,-42,-32,1
2,-40,-42,-35,1
2,-41,-42,-32,1
2,-41,-42,-34,1
2,-41,-42,-33,1
2,-38,-42,-35,1
2,-41,-42,-35,1
2,-40,-43,-35,1
2,-40,-42,-35,1
2,-40,-43,-35,1
2,-40,-43,-35,1
2,-38,-43,-35,1
2,-40,-44,-35,1
2,-41,-44,-35,1
2,-41,-44,-35,1
2,-40,-44,-35,1
2,-42,-43,-35,1
2,-41,-43,-35,1
2,-38,-44,-36,1
2,-41,-44,-35,1
2,-41,-44,-35,1
2,-41,-44,-35,1
2,-41,-43,-35,1
2,-42,-42,-35,1
2,-41,-43,-35,1
2,-41,-43,-35,1
2,-41,-44,-36,1
2,-41,-44,-36,1
2,-41,-43,-36,1
2,-41,-43,-35,1
2,-41,-43,-35,1
2,-40,-43,-35,1
2,-41,-43,-36,1
2,-40,-43,-36,1
2,-40,-44,-36,1
3,-39,-39,-36,1
3,-41,-41,-36,1
3,-41,-41,-36,1
3,-42,-41,-37,1
3,-41,-39,-36,1
3,-42,-40,-36,1
3,-42,-40,-36,1
3,-42,-39,-36,1
3,-42,-39,-36,1
3,-42,-39,-35,1
3,-42,-39,-36,1
3,-42,-39,-36,1
3,-42,-39,-36,1
3,-41,-40,-35,1
3,-41,-40,-35,1
3,-42,-39,-35,1
3,-42,-39,-36,1
3,-42,-39,-36,1
3,-42,-39,-36,1
3,-42,-39,-36,1
3,-41,-39,-36,1
3,-41,-40,-36,1
3,-42,-39,-36,1
3,-42,-39,-36,1
3,-43,-39,-36,1
3,-41,-39,-36,1
3,-41,-39,-36,1
3,-41,-39,-36,1
3,-41,-39,-37,1
3,-41,-40,-36,1
3,-41,-40,-37,1
3,-41,-40,-36,1
3,-41,-40,-37,1
3,-41,-40,-36,1
3,-41,-40,-36,1
3,-41,-40,-36,1
3,-42,-41,-36,1
3,-42,-40,-36,1
3,-41,-40,-36,1
3,-41,-40,-36,1
3,-41,-40,-36,1
3,-42,-40,-37,1
3,-42,-38,-36,1
3,-42,-39,-37,1
3,-41,-41,-37,1
3,-41,-39,-37,1
3,-41,-39,-36,1
3,-41,-39,-36,1
3,-41,-40,-36,1
3,-41,-39,-37,1
3,-41,-39,-37,1
3,-41,-39,-37,1
3,-41,-39,-37,1
3,-41,-40,-37,1
3,-41,-39,-37,1
3,-41,-39,-37,1
3,-41,-39,-36,1
3,-41,-39,-37,1
3,-41,-39,-37,1
3,-41,-39,-37,1
3,-41,-40,-37,1
3,-41,-39,-37,1
3,-41,-39,-37,1
3,-41,-39,-36,1
3,-41,-39,-36,1
3,-39,-40,-37,1
3,-41,-39,-37,1
3,-41,-39,-37,1
3,-41,-39,-37,1
3,-39,-39,-36,1
4,-40,-35,-40,1
4,-40,-35,-39,1
4,-40,-35,-39,1
4,-40,-35,-39,1
4,-40,-35,-39,1
4,-41,-35,-38,1
4,-41,-35,-40,1
4,-40,-35,-39,1
4,-40,-35,-40,1
4,-41,-35,-38,1
4,-38,-35,-38,1
4,-41,-35,-38,1
4,-41,-35,-37,1
4,-41,-34,-38,1
4,-42,-34,-38,1
4,-41,-34,-38,1
4,-41,-35,-38,1
4,-40,-35,-38,1
4,-41,-36,-37,1
4,-42,-36,-37,1
4,-42,-36,-38,1
4,-41,-35,-38,1
4,-40,-35,-39,1
4,-40,-35,-38,1
4,-40,-35,-38,1
4,-41,-35,-38,1
4,-41,-36,-37,1
4,-40,-35,-39,1
4,-40,-35,-39,1
4,-40,-35,-39,1
4,-40,-35,-39,1
4,-41,-35,-38,1
4,-41,-36,-38,1
4,-40,-36,-38,1
4,-40,-35,-39,1
4,-39,-35,-39,1
4,-40,-36,-39,1
4,-39,-36,-39,1
4,-40,-35,-39,1
4,-40,-36,-39,1
4,-39,-35,-39,1
4,-37,-36,-39,1
4,-40,-35,-39,1
4,-40,-35,-38,1
4,-39,-35,-39,1
4,-40,-35,-38,1
4,-40,-35,-39,1
4,-40,-35,-39,1
4,-40,-35,-39,1
4,-40,-36,-38,1
4,-40,-35,-38,1
4,-41,-36,-38,1
4,-40,-37,-37,1
4,-42,-37,-38,1
4,-42,-36,-39,1
4,-41,-36,-39,1
4,-41,-36,-39,1
4,-40,-36,-39,1
4,-41,-36,-39,1
4,-40,-36,-39,1
4,-40,-36,-39,1
4,-41,-35,-39,1
4,-41,-35,-39,1
4,-41,-35,-39,1
4,-40,-35,-40,1
4,-41,-35,-39,1
4,-40,-35,-39,1
4,-41,-36,-40,1
4,-38,-35,-39,1
4,-40,-35,-39,1
4,-40,-35,-39,1
4,-40,-35,-39,1
5,-41,-39,-36,1
5,-42,-39,-35,1
5,-41,-39,-35,1
5,-41,-40,-35,1
5,-41,-39,-35,1
5,-42,-39,-35,1
5,-39,-39,-35,1
5,-42,-39,-35,1
5,-41,-40,-36,1
5,-38,-39,-35,1
5,-41,-39,-36,1
5,-41,-39,-36,1
5,-41,-39,-35,1
5,-42,-39,-35,1
5,-42,-39,-35,1
5,-42,-39,-35,1
5,-41,-38,-35,1
5,-42,-39,-36,1
5,-42,-39,-35,1
5,-41,-39,-35,1
5,-41,-38,-36,1
5,-42,-39,-35,1
5,-41,-39,-32,1
5,-41,-39,-35,1
5,-41,-38,-35,1
5,-42,-38,-35,1
5,-41,-39,-35,1
5,-41,-38,-35,1
5,-41,-39,-36,1
5,-41,-39,-36,1
5,-41,-39,-36,1
5,-41,-39,-36,1
5,-41,-39,-35,1
5,-41,-39,-35,1
5,-41,-39,-35,1
5,-41,-38,-35,1
5,-41,-39,-35,1
5,-41,-39,-35,1
5,-42,-39,-35,1
5,-41,-39,-36,1
5,-41,-39,-35,1
5,-41,-39,-35,1
5,-41,-39,-35,1
5,-41,-38,-37,1
5,-41,-39,-36,1
5,-42,-39,-35,1
5,-41,-39,-35,1
5,-42,-39,-35,1
5,-41,-39,-35,1
5,-42,-39,-35,1
5,-41,-38,-35,1
5,-41,-38,-35,1
5,-41,-38,-34,1
5,-41,-38,-35,1
5,-42,-38,-35,1
5,-41,-38,-32,1
5,-41,-38,-35,1
5,-39,-39,-35,1
5,-41,-38,-35,1
5,-41,-38,-35,1
5,-41,-38,-35,1
5,-41,-38,-35,1
5,-42,-39,-35,1
5,-41,-39,-36,1
5,-41,-39,-36,1
5,-41,-38,-35,1
5,-42,-39,-35,1
5,-41,-39,-35,1
5,-39,-39,-35,1
6,-41,-38,-36,1
6,-44,-38,-35,1
6,-44,-41,-35,1
6,-45,-41,-35,1
6,-45,-39,-35,1
6,-44,-41,-36,1
6,-44,-41,-36,1
6,-45,-38,-36,1
6,-45,-39,-35,1
6,-44,-41,-36,1
6,-43,-41,-35,1
6,-45,-41,-35,1
6,-45,-39,-35,1
6,-45,-39,-36,1
6,-44,-41,-36,1
6,-42,-41,-36,1
6,-44,-39,-36,1
6,-46,-41,-36,1
6,-43,-41,-35,1
6,-44,-41,-36,1
6,-44,-39,-35,1
6,-44,-41,-35,1
6,-43,-41,-35,1
6,-43,-41,-35,1
6,-43,-39,-35,1
6,-43,-41,-36,1
6,-43,-41,-35,1
6,-43,-40,-35,1
6,-43,-40,-35,1
6,-43,-41,-35,1
6,-42,-39,-36,1
6,-42,-41,-36,1
6,-42,-40,-35,1
6,-42,-40,-35,1
6,-45,-41,-35,1
6,-43,-41,-35,1
6,-43,-41,-35,1
6,-43,-41,-35,1
6,-43,-41,-36,1
6,-42,-41,-36,1
6,-43,-39,-36,1
6,-43,-39,-35,1
6,-43,-41,-36,1
6,-43,-41,-35,1
6,-43,-41,-35,1
6,-42,-41,-35,1
6,-42,-38,-36,1
6,-42,-41,-35,1
6,-42,-41,-36,1
6,-43,-39,-35,1
6,-43,-39,-35,1
6,-43,-41,-35,1
6,-43,-41,-37,1
6,-43,-41,-35,1
6,-44,-41,-36,1
6,-43,-41,-35,1
6,-43,-39,-36,1
6,-51,-41,-36,1
6,-48,-41,-35,1
6,-48,-41,-36,1
6,-48,-41,-36,1
6,-48,-41,-36,1
6,-46,-40,-36,1
6,-45,-41,-36,1
6,-43,-39,-36,1
6,-42,-41,-36,1
6,-44,-41,-36,1
6,-43,-40,-36,1
6,-44,-39,-35,1
6,-44,-41,-36,1
6,-44,-39,-35,1
6,-44,-40,-36,1
1,-42,-40,-35,1
1,-40,-39,-35,1
1,-42,-38,-32,1
1,-41,-39,-35,1
1,-41,-39,-32,1
1,-41,-37,-32,1
1,-41,-40,-35,1
1,-41,-38,-35,1
1,-41,-38,-35,1
1,-41,-38,-35,1
1,-41,-38,-35,1
1,-41,-39,-35,1
1,-41,-38,-34,1
1,-40,-39,-34,1
1,-41,-39,-34,1
1,-41,-39,-32,1
1,-41,-40,-34,1
1,-41,-39,-32,1
1,-42,-39,-34,1
1,-41,-37,-35,1
1,-41,-38,-35,1
1,-42,-38,-35,1
1,-41,-39,-35,1
